lessonId	lessonTitle	grade	semester	subject	cardId	cardTitle	cardKind	narrationSource	hasAudioAsset	expectedAssetPath	existingAssetPath	narrationText
g2-upper-chinese-links	关联词和表达顺序	二年级	上册	语文	step-1	看关系	step	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-links/step-1.mp3	frontend/src/assets/audio/study/g2-upper-chinese-links/step-1.mp3	看关系。先看看前后两句话是在说原因结果，还是先后顺序。说事情的时候，前后要连起来，别人才能一下就听懂。
g2-upper-chinese-links	关联词和表达顺序	二年级	上册	语文	step-2	选连接词	step	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-links/step-2.mp3	frontend/src/assets/audio/study/g2-upper-chinese-links/step-2.mp3	选连接词。关系想清楚了，再选合适的小桥词。
g2-upper-chinese-links	关联词和表达顺序	二年级	上册	语文	step-3	说清楚	step	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-links/step-3.mp3	frontend/src/assets/audio/study/g2-upper-chinese-links/step-3.mp3	说清楚。把两句话连成一口气说出来，意思就更明白。
g2-upper-chinese-links	关联词和表达顺序	二年级	上册	语文	example	接一接	example	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-links/example.mp3	frontend/src/assets/audio/study/g2-upper-chinese-links/example.mp3	接一接。看到两句话时，先想它们是先后关系，还是原因和结果关系。把关系想明白，关联词才不会乱用。
g2-upper-chinese-links	关联词和表达顺序	二年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-links/memory.mp3	frontend/src/assets/audio/study/g2-upper-chinese-links/memory.mp3	记忆小口令。连接小口令: 先看关系, 再选词, 最后连起来。顺序是：看关系 · 选词 · 连起来。
g2-upper-chinese-reading	短文阅读和看图说话	二年级	上册	语文	step-1	读完整	step	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-reading/step-1.mp3	frontend/src/assets/audio/study/g2-upper-chinese-reading/step-1.mp3	读完整。先把短文从头到尾读一遍，不要读一半就停。短文虽然不长，可里面也藏着人物、事情和线索。
g2-upper-chinese-reading	短文阅读和看图说话	二年级	上册	语文	step-2	找重点	step	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-reading/step-2.mp3	frontend/src/assets/audio/study/g2-upper-chinese-reading/step-2.mp3	找重点。看看是谁、做了什么、结果怎样。
g2-upper-chinese-reading	短文阅读和看图说话	二年级	上册	语文	step-3	说一说	step	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-reading/step-3.mp3	frontend/src/assets/audio/study/g2-upper-chinese-reading/step-3.mp3	说一说。用自己的话把图和短文的意思讲出来。
g2-upper-chinese-reading	短文阅读和看图说话	二年级	上册	语文	example	找重点	example	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-reading/example.mp3	frontend/src/assets/audio/study/g2-upper-chinese-reading/example.mp3	找重点。先读一遍，再圈出短文里最重要的人物和事情。先抓大意，再看细节，小短文就不怕了。
g2-upper-chinese-reading	短文阅读和看图说话	二年级	上册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g2-upper-chinese-reading/memory.mp3	frontend/src/assets/audio/study/g2-upper-chinese-reading/memory.mp3	记忆小口令。阅读小口令: 先读全, 再找人事, 最后说大意。顺序是：先读全 · 找人事 · 说大意。
g2-upper-math-mental	口算和大小比较	二年级	上册	数学	step-1	看清数字	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-mental/step-1.mp3	frontend/src/assets/audio/study/g2-upper-math-mental/step-1.mp3	看清数字。先看每个数长什么样，不把十位和个位看混。二年级的口算要更稳，数字站得清，比较大小才不会乱。
g2-upper-math-mental	口算和大小比较	二年级	上册	数学	step-2	算一算	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-mental/step-2.mp3	frontend/src/assets/audio/study/g2-upper-math-mental/step-2.mp3	算一算。按加法还是减法慢慢想，不抢跑。
g2-upper-math-mental	口算和大小比较	二年级	上册	数学	step-3	比大小	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-mental/step-3.mp3	frontend/src/assets/audio/study/g2-upper-math-mental/step-3.mp3	比大小。算完还要会说谁大谁小、谁排前面。
g2-upper-math-mental	口算和大小比较	二年级	上册	数学	example	先口算	example	derived	yes	frontend/src/assets/audio/study/g2-upper-math-mental/example.mp3	frontend/src/assets/audio/study/g2-upper-math-mental/example.mp3	先口算。做题前先看看数字谁大谁小，再慢慢把结果算出来。看清数字位置，脑子里的算路就更顺。
g2-upper-math-mental	口算和大小比较	二年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g2-upper-math-mental/memory.mp3	frontend/src/assets/audio/study/g2-upper-math-mental/memory.mp3	记忆小口令。口算小口令: 先看数, 再动脑, 最后说答案。顺序是：先看数 · 再动脑 · 说答案。
g2-upper-math-chain	连加连减和情景计算	二年级	上册	数学	step-1	看场景	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-chain/step-1.mp3	frontend/src/assets/audio/study/g2-upper-math-chain/step-1.mp3	看场景。先弄明白题里发生了什么，是加上还是减少。连加连减像走小台阶，一步一步来，就不会摔跟头。
g2-upper-math-chain	连加连减和情景计算	二年级	上册	数学	step-2	分步骤	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-chain/step-2.mp3	frontend/src/assets/audio/study/g2-upper-math-chain/step-2.mp3	分步骤。把题拆成一小步一小步来算。
g2-upper-math-chain	连加连减和情景计算	二年级	上册	数学	step-3	接起来	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-chain/step-3.mp3	frontend/src/assets/audio/study/g2-upper-math-chain/step-3.mp3	接起来。前一步的结果要记得带到下一步去。
g2-upper-math-chain	连加连减和情景计算	二年级	上册	数学	example	分两步	example	derived	yes	frontend/src/assets/audio/study/g2-upper-math-chain/example.mp3	frontend/src/assets/audio/study/g2-upper-math-chain/example.mp3	分两步。遇到连加连减时，先说第一步要算什么，再想第二步。先说顺序，再算结果，脑袋更清楚。
g2-upper-math-chain	连加连减和情景计算	二年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g2-upper-math-chain/memory.mp3	frontend/src/assets/audio/study/g2-upper-math-chain/memory.mp3	记忆小口令。分步小口令: 先第一步, 再第二步, 最后看结果。顺序是：第一步 · 第二步 · 看结果。
g2-upper-math-time	时间认识和钟面计算	二年级	上册	数学	step-1	看短针	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-time/step-1.mp3	frontend/src/assets/audio/study/g2-upper-math-time/step-1.mp3	看短针。先看看大概是几点，短针会先告诉你。钟面和时间表，都是二年级要认识的新伙伴。
g2-upper-math-time	时间认识和钟面计算	二年级	上册	数学	step-2	看长针	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-time/step-2.mp3	frontend/src/assets/audio/study/g2-upper-math-time/step-2.mp3	看长针。再看看长针走到哪里，分钟就出来了。
g2-upper-math-time	时间认识和钟面计算	二年级	上册	数学	step-3	排顺序	step	derived	yes	frontend/src/assets/audio/study/g2-upper-math-time/step-3.mp3	frontend/src/assets/audio/study/g2-upper-math-time/step-3.mp3	排顺序。把几个时刻排一排，时间先后就清楚了。
g2-upper-math-time	时间认识和钟面计算	二年级	上册	数学	example	看钟面	example	derived	yes	frontend/src/assets/audio/study/g2-upper-math-time/example.mp3	frontend/src/assets/audio/study/g2-upper-math-time/example.mp3	看钟面。先指一指短针在哪里，再看看长针走到了哪儿。先会认时刻，再学会算时间经过了多少。
g2-upper-math-time	时间认识和钟面计算	二年级	上册	数学	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g2-upper-math-time/memory.mp3	frontend/src/assets/audio/study/g2-upper-math-time/memory.mp3	记忆小口令。时间小口令: 先看短针, 再看长针, 最后说时刻。顺序是：看短针 · 看长针 · 说时刻。
g2-upper-math-share	平均分和乘法启蒙	二年级	上册	数学	step-1	平均分	step	custom	yes	frontend/src/assets/audio/study/g2-upper-math-share/step-1.mp3	frontend/src/assets/audio/study/g2-upper-math-share/step-1.mp3	第一步，平均分。一个一个放，保证每份一样多。
g2-upper-math-share	平均分和乘法启蒙	二年级	上册	数学	step-2	数一数	step	custom	yes	frontend/src/assets/audio/study/g2-upper-math-share/step-2.mp3	frontend/src/assets/audio/study/g2-upper-math-share/step-2.mp3	第二步，数份数和每份几个。两边都要看清。
g2-upper-math-share	平均分和乘法启蒙	二年级	上册	数学	step-3	说出来	step	custom	yes	frontend/src/assets/audio/study/g2-upper-math-share/step-3.mp3	frontend/src/assets/audio/study/g2-upper-math-share/step-3.mp3	第三步，说出几个几。这样就和乘法搭上桥了。
g2-upper-math-share	平均分和乘法启蒙	二年级	上册	数学	example	分一分	example	custom	yes	frontend/src/assets/audio/study/g2-upper-math-share/example.mp3	frontend/src/assets/audio/study/g2-upper-math-share/example.mp3	跟我摆一摆。看到盘子和物品时，先平均分，再说一共有几份、每份几个。
g2-upper-math-share	平均分和乘法启蒙	二年级	上册	数学	memory	记忆小口令	memory	custom	yes	frontend/src/assets/audio/study/g2-upper-math-share/memory.mp3	frontend/src/assets/audio/study/g2-upper-math-share/memory.mp3	记住平均分小口令。一份一份放，每份一样多，再说几个几。
g2-lower-chinese-use	词语搭配和灵活运用	二年级	下册	语文	step-1	挑一挑	step	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-use/step-1.mp3	frontend/src/assets/audio/study/g2-lower-chinese-use/step-1.mp3	挑一挑。先从几个词里挑出最合适的一个。会认词语只是第一步，二年级下册开始要学会把词语用起来。
g2-lower-chinese-use	词语搭配和灵活运用	二年级	下册	语文	step-2	放进去	step	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-use/step-2.mp3	frontend/src/assets/audio/study/g2-lower-chinese-use/step-2.mp3	放进去。把词放进句子里，看看意思是不是更完整。
g2-lower-chinese-use	词语搭配和灵活运用	二年级	下册	语文	step-3	读顺它	step	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-use/step-3.mp3	frontend/src/assets/audio/study/g2-lower-chinese-use/step-3.mp3	读顺它。读一遍顺不顺，不顺就再换一换。
g2-lower-chinese-use	词语搭配和灵活运用	二年级	下册	语文	example	用一用	example	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-use/example.mp3	frontend/src/assets/audio/study/g2-lower-chinese-use/example.mp3	用一用。先选出最合适的词，再放进句子里读一读。合适的词像合脚的鞋，穿上才走得顺。
g2-lower-chinese-use	词语搭配和灵活运用	二年级	下册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-use/memory.mp3	frontend/src/assets/audio/study/g2-lower-chinese-use/memory.mp3	记忆小口令。用词小口令: 先选对, 再放好, 最后读顺。顺序是：先选对 · 再放好 · 最后读顺。
g2-lower-chinese-links	近义反义和关联表达	二年级	下册	语文	step-1	辨一辨	step	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-links/step-1.mp3	frontend/src/assets/audio/study/g2-lower-chinese-links/step-1.mp3	辨一辨。先判断两个词是差不多，还是正相反。意思相近、相反和前后连接，都是二年级说话写话的小工具。
g2-lower-chinese-links	近义反义和关联表达	二年级	下册	语文	step-2	接一接	step	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-links/step-2.mp3	frontend/src/assets/audio/study/g2-lower-chinese-links/step-2.mp3	接一接。再看看前后意思能不能用连接词搭起来。
g2-lower-chinese-links	近义反义和关联表达	二年级	下册	语文	step-3	说完整	step	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-links/step-3.mp3	frontend/src/assets/audio/study/g2-lower-chinese-links/step-3.mp3	说完整。把关系讲完整，句子就更通顺。
g2-lower-chinese-links	近义反义和关联表达	二年级	下册	语文	example	比一比	example	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-links/example.mp3	frontend/src/assets/audio/study/g2-lower-chinese-links/example.mp3	比一比。看到两个词时，先想它们是像朋友，还是像对着站。先认关系，再开口，脑袋会更清楚。
g2-lower-chinese-links	近义反义和关联表达	二年级	下册	语文	memory	记忆小口令	memory	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-links/memory.mp3	frontend/src/assets/audio/study/g2-lower-chinese-links/memory.mp3	记忆小口令。关系小口令: 先辨关系, 再选词, 最后连句子。顺序是：辨关系 · 选词 · 连句子。
g2-lower-chinese-read	标点阅读和理解	二年级	下册	语文	step-1	读停顿	step	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-read/step-1.mp3	frontend/src/assets/audio/study/g2-lower-chinese-read/step-1.mp3	读停顿。先让句子在合适的地方停一停。二年级下册的阅读，要学会借着标点和句子关系去想意思。
g2-lower-chinese-read	标点阅读和理解	二年级	下册	语文	step-2	找重点	step	derived	yes	frontend/src/assets/audio/study/g2-lower-chinese-read/step-2.mp3	frontend/src/assets/audio/study/g2-lower-chinese-read/step-2.mp3	找重点。看看人物、事情和结果在哪儿。
